disp_area,disp_volume,disp_p_int,disp_p_max,disp_p_min,sasa_area,sasa_volume,ip,ea,LFCs_N_H_0,LFqCs_N_H_0,LFCs_N_H_1,LFqCs_N_H_1,LFCs_N_H_2,LFqCs_N_H_2
205.4643427129422,174.6182896821761,14.457131001161859,31.286895208244992,8.17299934246156,321.79979176536915,438.32944500422974,11.162726267222924,0.9915054829294215,5.748784711985826,3221.2913728289573,5.89450042822923,3200.2512355449335,5.794633731886876,3120.1122039003913
260.57931171682037,241.54772009352664,17.223529756341456,45.70843335726916,9.195235421486133,386.4753283439253,572.0588142493442,10.858186293506678,4.8848802731754795,6.269269982652381,3148.6113549491192,5.811194187118934,3204.4533370680842,5.88250170818329,3196.757702067731
221.92312035009584,199.39447548016167,16.502465272085832,36.24919864452106,8.867735655694654,338.7335686114408,481.6031138657271,11.069434580850718,4.7089177432838385,5.8205780976735495,3231.378563345529,5.8364446281133295,3180.4654513177015,6.138984584486492,3181.398866033071
226.69797744770315,203.59524475630852,15.674991220627751,34.81395404697016,7.99207960182697,349.865733757509,501.9165278284492,11.20097053960026,5.051469125327947,2.3781085940913798,3185.391702424568,7.256644712772894,3152.3658201493695,5.307127502186321,3020.819363902705
227.85919769353214,198.28181367462673,14.934990538521156,31.960816599571885,8.312587817488714,346.06382067793044,483.77048283555973,11.102563477670904,0.9994599055952053,5.8204871270872065,3216.4375781780095,5.998635685150401,3167.518894261547,6.078503205595392,3165.4463054053604
237.7738119003804,219.2700717953983,15.596340245761324,35.314249037449635,8.749001028201247,351.58826574584316,512.3889919812149,11.047983671690357,0.9529296854484097,5.79295101507107,3224.931402301137,8.851767570246446,3150.629790302724,5.73886466837918,3166.8934027759956
291.4788718981839,269.49227294369393,16.334213471158076,37.242873372471095,8.416810727899199,406.20720645907045,610.2662908581646,10.882621232047113,0.9311359441905804,5.789291916848663,3224.111313705696,6.552195598381253,3123.345169150452,5.774217470488982,3217.9228687111727
398.5952786821357,367.3071054194513,16.49954052665695,36.97962345966666,8.324420065075872,542.0389298107042,830.8530864329778,10.958073645038674,1.0233848264693999,6.216749382459038,3161.8515945516106,5.787807791038376,3169.1124007550425,5.755654959823941,3218.473333554477
235.4748315924619,212.64999490479966,17.2758398050386,36.0754098962944,8.897294082599979,355.09368776608284,507.16803662098994,11.075849241859276,4.927286343848353,5.745321022698425,3219.889068395141,5.795772211492628,3230.3331251410664,6.742347976220107,3116.93810454479
378.7930219702714,371.873543640745,18.956883372242196,54.105746186199255,9.312394519167563,523.6987232107665,831.1257764281032,9.929492282897822,5.790821614770767,6.255468260366155,3154.9356301436383,6.426065214833287,3179.273893669226,5.71928301549054,3206.240367776563
208.06508183168245,182.0118665576002,14.842121373603412,40.588927293376194,8.619673393319879,326.70032330555836,453.0949131332505,11.159249746526148,0.617,4.900987931203632,3005.5820488972868,7.34936585475545,3151.377668636253,6.303237251525571,3225.4755302196054
159.819,129.891,13.749,31.36,8.159,266.899,350.946,11.396,1.025,6.089,3125.545,5.877,3231.79,5.895,3257.451
364.3162264990829,359.21786298050046,19.83763986908954,48.69741942655526,9.172157757165712,516.33786994752,821.7609095991398,10.196284966165095,6.821589839154257,6.508454068570522,3174.5247513427585,6.240812849027079,3192.6656899734035,5.850759564823332,3192.3893883756177
406.2752059859781,410.5863332204301,20.53751526785231,47.88100268114374,9.526768725607196,572.5537602470622,930.0382530763954,9.981177545173676,7.208177416845706,5.907607657961101,3215.856790069878,6.206547519796712,3150.045662497535,5.624362579657805,3179.124605721647
300.19740198836865,284.3413003909694,18.318273937718406,43.698318623223436,9.088171562903076,439.5800836985971,670.3248190602025,10.512932532275443,6.139502248990983,5.785315321968833,3225.7005505151906,5.806891006314047,3223.9381962397324,6.637886030403009,3109.776075362397
201.3613593561625,175.97924974360558,15.724889662106053,40.119080402545116,8.72370721675046,314.00644260607993,436.2037504811288,10.52983341580442,4.818322401459028,5.358724771363148,3211.7318132074433,5.882822706115217,3199.56204688143,6.9624743697716145,3163.0872854504723
286.6347003153957,273.310017562339,18.525135588829887,45.454380070167176,9.42307284675259,414.24586643638344,636.9343031750608,10.690911653230339,6.265689922284455,5.77948112849782,3226.4143475231717,5.985805820953723,3118.5795400807756,5.790247074466747,3230.39540017795
241.1627300808054,218.42943307132043,16.941178405487562,40.814546393361,9.232870807510807,364.45580990913237,530.3082052216391,11.090401235821524,5.271176907011381,5.792298017861638,3227.5848163564624,6.732102817817658,3102.6874230080657,5.7984759799767565,3229.4451590795206
288.2164651981245,274.39931578064056,18.564149757041722,46.51676640150613,9.418770446598641,414.4701767141966,637.0572148979095,10.693369690916157,6.266870420462808,6.0121180232452005,3121.213349585166,5.805918718854067,3222.9632114622414,5.790112509741305,3229.8436124377995
241.3056688412579,218.82163728499256,16.94006494426859,42.68962322620021,9.226687224953528,365.0385024698741,530.8677036449611,11.092367668586528,5.275697605022392,5.775107716062537,3223.4149852950613,5.904463678806552,3215.960958327196,6.304736642616372,3118.217765120119
